id_pdv;id_sku;fecha_min;fecha_max;anio_semana_min;anio_semana_max;count_nonzero;sum_cantidad;fecha;anio_semana;cantidad;cantidad_neta;cantidad_bruta;venta;venta_neta;venta_bruta;volumen_neto;volumen_bruto;precio
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;23/06/2022;202225;60;60;60;2929.2;2929.2;2929.2;15.0;15.0;48.82
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;24/06/2022;202225;0;0;0;0.0;-219.69;0.0;0.0;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;30/06/2022;202226;18;17;18;878.76;829.94;878.76;4.25;4.5;48.82
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;01/07/2022;202226;0;0;0;0.0;-65.91;0.0;0.0;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;04/07/2022;202227;15;15;15;732.3;732.3;732.3;3.75;3.75;48.82
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;05/07/2022;202227;0;0;0;0.0;-54.92;0.0;0.0;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;07/07/2022;202227;18;18;18;878.76;878.76;878.76;4.5;4.5;48.82
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;08/07/2022;202227;0;0;0;0.0;-65.91;0.0;0.0;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;11/07/2022;202228;10;10;10;488.2;488.2;488.2;2.5;2.5;48.82
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;12/07/2022;202228;0;0;0;0.0;-36.61;0.0;0.0;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;14/07/2022;202228;15;15;15;732.3;732.3;732.3;3.75;3.75;48.82
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;15/07/2022;202228;0;0;0;0.0;-54.92;0.0;0.0;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;21/07/2022;202229;6;6;6;292.92;292.92;292.92;1.5;1.5;48.82
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;22/07/2022;202229;0;0;0;0.0;-21.97;0.0;0.0;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;25/07/2022;202230;14;14;14;683.48;683.48;683.48;3.5;3.5;48.82
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;26/07/2022;202230;0;-2;0;0.0;-148.9;0.0;-0.5;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;28/07/2022;202230;7;7;7;341.74;341.74;341.74;1.75;1.75;48.82
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;29/07/2022;202230;0;0;0;0.0;-25.63;0.0;0.0;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;01/08/2022;202231;16;16;16;781.12;781.12;781.12;4.0;4.0;48.82
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;02/08/2022;202231;0;0;0;0.0;-58.58;0.0;0.0;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;04/08/2022;202231;4;4;4;214.6;214.6;214.6;1.0;1.0;53.65
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;05/08/2022;202231;0;0;0;0.0;-37.34;0.0;0.0;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;08/08/2022;202232;18;18;18;965.7;965.7;965.7;4.5;4.5;53.65
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;09/08/2022;202232;0;0;0;0.0;-168.03;0.0;0.0;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;15/08/2022;202233;8;8;8;429.2;429.2;429.2;2.0;2.0;53.65
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;16/08/2022;202233;0;0;0;0.0;-32.19;0.0;0.0;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;22/08/2022;202234;12;12;12;643.8;643.8;643.8;3.0;3.0;53.65
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;23/08/2022;202234;0;0;0;0.0;-48.29;0.0;0.0;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;29/08/2022;202235;12;12;12;643.8;643.8;643.8;3.0;3.0;53.65
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;30/08/2022;202235;0;0;0;0.0;-48.29;0.0;0.0;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;05/09/2022;202236;12;12;12;643.8;643.8;643.8;3.0;3.0;53.65
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;06/09/2022;202236;0;0;0;0.0;-35.41;0.0;0.0;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;12/09/2022;202237;0;-1;0;0.0;-53.65;0.0;-0.25;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;15/09/2022;202237;9;9;9;482.85;482.85;482.85;2.25;2.25;53.65
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;16/09/2022;202237;0;0;0;0.0;-26.56;0.0;0.0;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;20/09/2022;202238;6;6;6;321.9;304.19;321.9;1.5;1.5;53.65
