id_pdv;id_sku;fecha_min;fecha_max;anio_semana_min;anio_semana_max;count_nonzero;sum_cantidad;fecha;anio_semana;cantidad;cantidad_neta;cantidad_bruta;venta;venta_neta;venta_bruta;volumen_neto;volumen_bruto;precio
614759;2749;30/09/2021;28/10/2021;202139;202143;5;48;21/10/2021;202142;11;11;11;460.90;460.90;460.90;5.500;5.500;41.90
662471;2749;09/10/2021;30/10/2021;202140;202143;4;13;23/10/2021;202142;4;4;4;171.60;171.60;171.60;2.000;2.000;42.90
823416;2749;18/10/2021;25/10/2021;202142;202143;2;2;18/10/2021;202142;1;1;1;42.90;42.90;42.90;0.500;0.500;42.90
838931;2749;01/10/2021;29/10/2021;202139;202143;9;44;19/10/2021;202142;5;5;5;209.50;209.50;209.50;2.500;2.500;41.90
838931;2749;01/10/2021;29/10/2021;202139;202143;9;44;22/10/2021;202142;5;5;5;209.50;209.50;209.50;2.500;2.500;41.90
990689;2749;18/10/2021;25/10/2021;202142;202143;1;2;18/10/2021;202142;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
1003217;2749;02/10/2021;23/10/2021;202139;202142;4;18;23/10/2021;202142;8;8;8;335.20;335.20;335.20;4.000;4.000;41.90
1009962;2749;02/10/2021;23/10/2021;202139;202142;4;20;23/10/2021;202142;5;5;5;209.50;209.50;209.50;2.500;2.500;41.90
1163184;2749;04/10/2021;18/10/2021;202140;202142;3;3;18/10/2021;202142;1;1;1;42.90;42.90;42.90;0.500;0.500;42.90
1166913;2749;02/10/2021;23/10/2021;202139;202142;3;3;23/10/2021;202142;1;1;1;42.90;42.90;42.90;0.500;0.500;42.90
1189409;2749;16/10/2021;23/10/2021;202141;202142;2;4;23/10/2021;202142;2;2;2;85.80;85.80;85.80;1.000;1.000;42.90
1193331;2749;05/10/2021;19/10/2021;202140;202142;2;23;19/10/2021;202142;10;10;10;419.00;419.00;419.00;5.000;5.000;41.90
6735575;2749;05/10/2021;19/10/2021;202140;202142;3;10;19/10/2021;202142;3;3;3;128.70;128.70;128.70;1.500;1.500;42.90
7427440;2749;12/10/2021;19/10/2021;202141;202142;2;5;19/10/2021;202142;2;2;2;85.80;85.80;85.80;1.000;1.000;42.90
7464610;2749;02/10/2021;23/10/2021;202139;202142;4;7;23/10/2021;202142;2;2;2;85.80;85.80;85.80;1.000;1.000;42.90
7541224;2749;15/10/2021;22/10/2021;202141;202142;2;7;22/10/2021;202142;3;3;3;128.70;128.70;128.70;1.500;1.500;42.90
7751332;2749;21/10/2021;21/10/2021;202142;202142;1;2;21/10/2021;202142;2;2;2;85.80;85.80;85.80;1.000;1.000;42.90
7753164;2749;09/10/2021;23/10/2021;202140;202142;3;3;23/10/2021;202142;1;1;1;42.90;42.90;42.90;0.500;0.500;42.90
7790038;2749;05/10/2021;22/10/2021;202140;202142;4;17;19/10/2021;202142;5;5;5;209.50;209.50;209.50;2.500;2.500;41.90
7790038;2749;05/10/2021;22/10/2021;202140;202142;4;17;22/10/2021;202142;3;3;3;125.70;125.70;125.70;1.500;1.500;41.90
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;25/10/2021;202143;14;14;14;911.12;911.12;911.12;3.500;3.500;65.08
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;26/10/2021;202143;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;28/10/2021;202143;41;41;41;2668.28;2668.28;2668.28;10.250;10.250;65.08
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;29/10/2021;202143;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
323606;2749;30/09/2021;29/10/2021;202139;202143;8;250;25/10/2021;202143;37;37;37;1696.82;1696.82;1696.82;18.500;18.500;45.86
323606;2749;30/09/2021;29/10/2021;202139;202143;8;250;26/10/2021;202143;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
323606;2749;30/09/2021;29/10/2021;202139;202143;8;250;28/10/2021;202143;45;45;45;2063.70;2063.70;2063.70;22.500;22.500;45.86
323606;2749;30/09/2021;29/10/2021;202139;202143;8;250;29/10/2021;202143;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
612630;2749;30/10/2021;30/10/2021;202143;202143;1;1;30/10/2021;202143;1;1;1;41.90;41.90;41.90;0.500;0.500;41.90
613597;2749;09/10/2021;30/10/2021;202140;202143;2;6;30/10/2021;202143;3;3;3;128.70;128.70;128.70;1.500;1.500;42.90
614759;2749;30/09/2021;28/10/2021;202139;202143;5;48;25/10/2021;202143;4;4;4;167.60;167.60;167.60;2.000;2.000;41.90
614759;2749;30/09/2021;28/10/2021;202139;202143;5;48;28/10/2021;202143;11;11;11;460.90;460.90;460.90;5.500;5.500;41.90
662471;2749;09/10/2021;30/10/2021;202140;202143;4;13;30/10/2021;202143;3;3;3;128.70;128.70;128.70;1.500;1.500;42.90
692293;2749;05/10/2021;26/10/2021;202140;202143;2;4;26/10/2021;202143;2;2;2;85.80;85.80;85.80;1.000;1.000;42.90
815966;2749;02/10/2021;30/10/2021;202139;202143;3;6;30/10/2021;202143;3;3;3;128.70;128.70;128.70;1.500;1.500;42.90
823416;2749;18/10/2021;25/10/2021;202142;202143;2;2;25/10/2021;202143;1;1;1;42.90;42.90;42.90;0.500;0.500;42.90
838931;2749;01/10/2021;29/10/2021;202139;202143;9;44;26/10/2021;202143;4;4;4;167.60;167.60;167.60;2.000;2.000;41.90
838931;2749;01/10/2021;29/10/2021;202139;202143;9;44;29/10/2021;202143;5;5;5;209.50;209.50;209.50;2.500;2.500;41.90
990689;2749;18/10/2021;25/10/2021;202142;202143;1;2;25/10/2021;202143;2;2;2;85.80;85.80;85.80;1.000;1.000;42.90
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;01/11/2021;202144;16;16;16;1041.28;1041.28;1041.28;4.000;4.000;65.08
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;02/11/2021;202144;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;04/11/2021;202144;43;43;43;2798.44;2798.44;2798.44;10.750;10.750;65.08
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;05/11/2021;202144;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;08/11/2021;202145;16;16;16;1041.28;1041.28;1041.28;4.000;4.000;65.08
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;09/11/2021;202145;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;11/11/2021;202145;45;45;45;2928.60;2928.60;2928.60;11.250;11.250;65.08
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;12/11/2021;202145;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;15/11/2021;202146;13;13;13;846.04;846.04;846.04;3.250;3.250;65.08
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;16/11/2021;202146;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;18/11/2021;202146;55;55;55;3579.40;3579.40;3579.40;13.750;13.750;65.08
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;19/11/2021;202146;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;22/11/2021;202147;38;38;38;2473.04;2473.04;2473.04;9.500;9.500;65.08
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;23/11/2021;202147;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;25/11/2021;202147;49;49;49;3188.92;3188.92;3188.92;12.250;12.250;65.08
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;26/11/2021;202147;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;29/11/2021;202148;55;55;55;3579.40;3579.40;3579.40;13.750;13.750;65.08
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;30/11/2021;202148;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;06/12/2021;202149;35;35;35;2277.80;2277.80;2277.80;8.750;8.750;65.08
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;07/12/2021;202149;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;09/12/2021;202149;90;90;90;5857.20;5857.20;5857.20;22.500;22.500;65.08
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;10/12/2021;202149;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;11/12/2021;202149;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;16/12/2021;202150;34;34;34;2212.72;2212.72;2212.72;8.500;8.500;65.08
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;17/12/2021;202150;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;20/12/2021;202151;25;25;25;1627.00;1627.00;1627.00;6.250;6.250;65.08
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;21/12/2021;202151;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;23/12/2021;202151;29;29;29;1887.32;1887.32;1887.32;7.250;7.250;65.08
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;24/12/2021;202151;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;27/12/2021;202152;65;65;65;4230.20;4230.20;4230.20;16.250;16.250;65.08
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;28/12/2021;202152;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;30/12/2021;202152;99;99;99;6442.92;6442.92;6442.92;24.750;24.750;65.08
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;31/12/2021;202152;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;03/01/2022;202201;43;43;43;2798.44;2798.44;2798.44;10.750;10.750;65.08
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;04/01/2022;202201;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;06/01/2022;202201;58;58;58;3774.64;3774.64;3774.64;14.500;14.500;65.08
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;07/01/2022;202201;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;10/01/2022;202202;26;26;26;1692.08;1692.08;1692.08;6.500;6.500;65.08
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;11/01/2022;202202;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;13/01/2022;202202;31;31;31;2017.48;2017.48;2017.48;7.750;7.750;65.08
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;14/01/2022;202202;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;27/01/2022;202204;60;60;60;3904.80;3904.80;3904.80;15.000;15.000;65.08
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;28/01/2022;202204;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;30/01/2022;202204;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;31/01/2022;202205;45;45;45;2928.60;2928.60;2928.60;11.250;11.250;65.08
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;01/02/2022;202205;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;03/02/2022;202205;22;22;22;1519.32;1519.32;1519.32;5.500;5.500;69.06
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;04/02/2022;202205;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;07/02/2022;202206;6;6;6;414.36;414.36;414.36;1.500;1.500;69.06
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;08/02/2022;202206;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;10/02/2022;202206;58;58;58;4005.48;4005.48;4005.48;14.500;14.500;69.06
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;11/02/2022;202206;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;14/02/2022;202207;11;11;11;759.66;759.66;759.66;2.750;2.750;69.06
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;15/02/2022;202207;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;17/02/2022;202207;38;38;38;2624.28;2624.28;2624.28;9.500;9.500;69.06
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;18/02/2022;202207;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;21/02/2022;202208;28;28;28;1933.68;1933.68;1933.68;7.000;7.000;69.06
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;22/02/2022;202208;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;24/02/2022;202208;15;15;15;1035.90;1035.90;1035.90;3.750;3.750;69.06
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;25/02/2022;202208;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;28/02/2022;202209;23;23;23;1588.38;1588.38;1588.38;5.750;5.750;69.06
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;01/03/2022;202209;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;03/03/2022;202209;62;62;62;4281.72;4281.72;4281.72;15.500;15.500;69.06
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;04/03/2022;202209;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;10/03/2022;202210;7;7;7;483.42;483.42;483.42;1.750;1.750;69.06
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;11/03/2022;202210;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;14/03/2022;202211;20;20;20;1381.20;1381.20;1381.20;5.000;5.000;69.06
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;15/03/2022;202211;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;17/03/2022;202211;33;33;33;2278.98;2278.98;2278.98;8.250;8.250;69.06
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;18/03/2022;202211;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;21/03/2022;202212;15;15;15;1035.90;1035.90;1035.90;3.750;3.750;69.06
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;22/03/2022;202212;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;28/03/2022;202213;4;4;4;276.24;276.24;276.24;1.000;1.000;69.06
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;29/03/2022;202213;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;31/03/2022;202213;19;19;19;1312.14;1312.14;1312.14;4.750;4.750;69.06
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;01/04/2022;202213;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;04/04/2022;202214;25;25;25;1726.50;1726.50;1726.50;6.250;6.250;69.06
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;05/04/2022;202214;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;07/04/2022;202214;19;19;19;1312.14;1312.14;1312.14;4.750;4.750;69.06
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;08/04/2022;202214;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;09/04/2022;202214;0;0;0;0.00;0.00;0.00;0.000;0.000;0.00
323606;542;30/09/2021;11/04/2022;202139;202215;49;1659;11/04/2022;202215;39;39;39;2693.34;2693.34;2693.34;9.750;9.750;69.06
